,repository,package,fix_commit,dep_file_fix_version,lock_file_fix_version,latest_version,latest_stable_version,pr_version,vulnerable_version,fix_date,latest_version_date,latest_stable_version_date,pr_date,pr_number,lock_file_type
521,finos/perspective,lodash.template,6f5cf72535ce7e35a0ca7855c445f208d08728dd,,4.5.0,4.5.0,4.5.0,4.5.0,4.4.0,2019-07-12 01:34:37-04:00,2019-07-10T05:08:24.821Z,2019-07-10T05:08:24.821Z,2019-07-12T05:17:50Z,653,yarn.lock
522,finos/perspective,lodash,12fa29a19cab1ed7f2e381809e264dfb87affde1,,4.17.13,4.17.14,4.17.14,4.17.13,4.17.11,2019-07-14 23:58:53-04:00,2019-07-10T15:44:39.173Z,2019-07-10T15:44:39.173Z,2019-07-12T19:01:08Z,655,yarn.lock
523,finos/perspective,acorn,83f83d17ed974cad41424f6282cd2a97cd5fdee7,,6.4.2,8.0.5,8.0.5,6.4.1,6.4.0,2021-01-28 00:48:57-05:00,2021-01-25T07:40:16.696Z,2021-01-25T07:40:16.696Z,2020-03-14T01:32:22Z,974,yarn.lock
524,finos/perspective,jquery,83f83d17ed974cad41424f6282cd2a97cd5fdee7,,3.5.1,3.5.1,3.5.1,3.5.0,3.4.1,2021-01-28 00:48:57-05:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T01:29:45Z,1030,yarn.lock
525,firefox-devtools/profiler,ecstatic,f2fd05a95a32c672a0f3232a59bd1a1c53c7aac0,,,4.1.2,4.1.2,3.3.2,3.2.0,2019-06-10 18:39:30+02:00,2019-04-27T17:25:56.685Z,2019-04-27T17:25:56.685Z,2019-06-07T21:30:38Z,2053,yarn.lock
526,flussonic/mse-player,handlebars,0ec7ee5382654c5054dda9df2b44f32fb81f4555,,4.7.6,4.7.6,4.7.6,4.5.3,4.0.12,2020-04-30 14:42:35+05:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-28T23:54:10Z,18,yarn.lock
527,flussonic/mse-player,handlebars,0ec7ee5382654c5054dda9df2b44f32fb81f4555,,4.7.6,4.7.6,4.7.6,4.7.6,4.0.12,2020-04-30 14:42:35+05:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2020-04-30T16:48:36Z,22,yarn.lock
528,flussonic/mse-player,acorn,0ec7ee5382654c5054dda9df2b44f32fb81f4555,,5.7.4,7.1.1,7.1.1,5.7.4,5.1.2,2020-04-30 14:42:35+05:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-04-04T16:00:41Z,19,yarn.lock
529,flussonic/mse-player,lodash,0ec7ee5382654c5054dda9df2b44f32fb81f4555,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.4,2020-04-30 14:42:35+05:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2020-04-30T16:47:29Z,20,yarn.lock
530,flussonic/mse-player,mixin-deep,0ec7ee5382654c5054dda9df2b44f32fb81f4555,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-04-30 14:42:35+05:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2020-04-30T16:48:09Z,21,yarn.lock
531,folio-org/ui-eholdings,eslint-utils,317f19f4e69f509da9590962ea55c6ab436f9fbf,,1.4.2,1.4.2,1.4.2,1.4.2,1.4.0,2019-09-17 00:56:14+03:00,2019-08-20T10:29:58.372Z,2019-08-20T10:29:58.372Z,2019-09-13T17:58:37Z,869,yarn.lock
532,fortinet/fortigate-autoscale,eslint-utils,053948e1373611f01ceb0b305c9aa5377dc6028a,,1.4.3,2.0.0,2.0.0,1.4.3,1.3.1,2020-01-23 12:12:05-08:00,2019-12-26T09:03:45.070Z,2019-12-26T09:03:45.070Z,2019-11-02T01:40:27Z,7,package-lock.json
533,fortinet/fortigate-autoscale,eslint-utils,053948e1373611f01ceb0b305c9aa5377dc6028a,,1.4.3,2.0.0,2.0.0,1.4.3,1.3.1,2020-01-23 12:12:05-08:00,2019-12-26T09:03:45.070Z,2019-12-26T09:03:45.070Z,2019-11-30T01:05:38Z,8,package-lock.json
534,fortinet/fortigate-autoscale,eslint-utils,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a1,,1.4.3,2.1.0,2.1.0,1.4.3,1.3.1,2020-06-25 12:06:23-07:00,2020-06-15T12:21:01.065Z,2020-06-15T12:21:01.065Z,2019-11-02T01:40:27Z,7,package-lock.json
535,fortinet/fortigate-autoscale,eslint-utils,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a1,,1.4.3,2.1.0,2.1.0,1.4.3,1.3.1,2020-06-25 12:06:23-07:00,2020-06-15T12:21:01.065Z,2020-06-15T12:21:01.065Z,2019-11-30T01:05:38Z,8,package-lock.json
536,fortinet/fortigate-autoscale,lodash,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a1,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.11,2020-06-25 12:06:23-07:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-11-30T01:05:39Z,9,package-lock.json
537,fortinet/fortigate-autoscale,lodash,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a1,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.11,2020-06-25 12:06:23-07:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-11-30T01:05:40Z,10,package-lock.json
538,fortinet/fortigate-autoscale,lodash,053948e1373611f01ceb0b305c9aa5377dc6028a,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.11,2020-01-23 12:12:05-08:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-11-30T01:05:39Z,9,package-lock.json
539,fortinet/fortigate-autoscale,lodash,053948e1373611f01ceb0b305c9aa5377dc6028a,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.11,2020-01-23 12:12:05-08:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-11-30T01:05:40Z,10,package-lock.json
540,fortinet/fortigate-autoscale,handlebars,f4279ff880860bf4cc165950dc63213f37a783d5,,4.5.3,4.5.3,4.5.3,4.5.3,4.1.2,2020-01-02 11:53:12-08:00,2019-11-18T07:11:39.454Z,2019-11-18T07:11:39.454Z,2019-12-29T16:52:28Z,11,package-lock.json
541,fortinet/fortigate-autoscale,handlebars,f4279ff880860bf4cc165950dc63213f37a783d5,,4.5.3,4.5.3,4.5.3,4.5.3,4.1.2,2020-01-02 11:53:12-08:00,2019-11-18T07:11:39.454Z,2019-11-18T07:11:39.454Z,2019-12-29T20:50:59Z,12,package-lock.json
542,fortinet/fortigate-autoscale,handlebars,f4279ff880860bf4cc165950dc63213f37a783d5,,4.5.3,4.5.3,4.5.3,4.5.3,4.1.2,2020-01-02 11:53:12-08:00,2019-11-18T07:11:39.454Z,2019-11-18T07:11:39.454Z,2019-12-29T20:51:00Z,13,package-lock.json
543,fortinet/fortigate-autoscale,handlebars,f4279ff880860bf4cc165950dc63213f37a783d5,,4.5.3,4.5.3,4.5.3,4.5.3,4.1.2,2020-01-02 11:53:12-08:00,2019-11-18T07:11:39.454Z,2019-11-18T07:11:39.454Z,2019-12-29T20:51:07Z,14,package-lock.json
544,fortinet/fortigate-autoscale,handlebars,f4279ff880860bf4cc165950dc63213f37a783d5,,4.5.3,4.5.3,4.5.3,4.5.3,4.1.2,2020-01-02 11:53:12-08:00,2019-11-18T07:11:39.454Z,2019-11-18T07:11:39.454Z,2019-12-29T20:51:14Z,15,package-lock.json
545,fortinet/fortigate-autoscale,handlebars,f4279ff880860bf4cc165950dc63213f37a783d5,,4.5.3,4.5.3,4.5.3,4.5.3,4.1.2,2020-01-02 11:53:12-08:00,2019-11-18T07:11:39.454Z,2019-11-18T07:11:39.454Z,2019-12-29T20:51:15Z,16,package-lock.json
546,fortinet/fortigate-autoscale,handlebars,f4279ff880860bf4cc165950dc63213f37a783d5,,4.5.3,4.5.3,4.5.3,4.5.3,4.1.2,2020-01-02 11:53:12-08:00,2019-11-18T07:11:39.454Z,2019-11-18T07:11:39.454Z,2019-12-29T20:51:30Z,17,package-lock.json
547,fortinet/fortigate-autoscale,handlebars,053948e1373611f01ceb0b305c9aa5377dc6028a,,,4.7.2,4.7.2,4.5.3,4.1.2,2020-01-23 12:12:05-08:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-29T16:52:28Z,11,package-lock.json
548,fortinet/fortigate-autoscale,handlebars,053948e1373611f01ceb0b305c9aa5377dc6028a,,,4.7.2,4.7.2,4.5.3,4.1.2,2020-01-23 12:12:05-08:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-29T20:50:59Z,12,package-lock.json
549,fortinet/fortigate-autoscale,handlebars,053948e1373611f01ceb0b305c9aa5377dc6028a,,,4.7.2,4.7.2,4.5.3,4.1.2,2020-01-23 12:12:05-08:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-29T20:51:00Z,13,package-lock.json
550,fortinet/fortigate-autoscale,handlebars,053948e1373611f01ceb0b305c9aa5377dc6028a,,,4.7.2,4.7.2,4.5.3,4.1.2,2020-01-23 12:12:05-08:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-29T20:51:07Z,14,package-lock.json
551,fortinet/fortigate-autoscale,handlebars,053948e1373611f01ceb0b305c9aa5377dc6028a,,,4.7.2,4.7.2,4.5.3,4.1.2,2020-01-23 12:12:05-08:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-29T20:51:14Z,15,package-lock.json
552,fortinet/fortigate-autoscale,handlebars,053948e1373611f01ceb0b305c9aa5377dc6028a,,,4.7.2,4.7.2,4.5.3,4.1.2,2020-01-23 12:12:05-08:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-29T20:51:15Z,16,package-lock.json
553,fortinet/fortigate-autoscale,handlebars,053948e1373611f01ceb0b305c9aa5377dc6028a,,,4.7.2,4.7.2,4.5.3,4.1.2,2020-01-23 12:12:05-08:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-29T20:51:30Z,17,package-lock.json
554,fortinet/fortigate-autoscale,handlebars,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,,4.7.6,4.7.6,4.5.3,4.1.2,2020-09-22 18:16:19-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-29T16:52:28Z,11,package-lock.json
555,fortinet/fortigate-autoscale,handlebars,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,,4.7.6,4.7.6,4.5.3,4.1.2,2020-09-22 18:16:19-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-29T20:50:59Z,12,package-lock.json
556,fortinet/fortigate-autoscale,handlebars,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,,4.7.6,4.7.6,4.5.3,4.1.2,2020-09-22 18:16:19-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-29T20:51:00Z,13,package-lock.json
557,fortinet/fortigate-autoscale,handlebars,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,,4.7.6,4.7.6,4.5.3,4.1.2,2020-09-22 18:16:19-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-29T20:51:07Z,14,package-lock.json
558,fortinet/fortigate-autoscale,handlebars,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,,4.7.6,4.7.6,4.5.3,4.1.2,2020-09-22 18:16:19-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-29T20:51:14Z,15,package-lock.json
559,fortinet/fortigate-autoscale,handlebars,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,,4.7.6,4.7.6,4.5.3,4.1.2,2020-09-22 18:16:19-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-29T20:51:15Z,16,package-lock.json
560,fortinet/fortigate-autoscale,handlebars,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,,4.7.6,4.7.6,4.5.3,4.1.2,2020-09-22 18:16:19-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-29T20:51:30Z,17,package-lock.json
561,fortinet/fortigate-autoscale,acorn,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,7.1.1,8.0.1,8.0.1,7.1.1,7.1.0,2020-09-22 18:16:19-07:00,2020-08-12T13:03:57.589Z,2020-08-12T13:03:57.589Z,2020-03-14T01:07:03Z,21,package-lock.json
562,fortinet/fortigate-autoscale,acorn,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,7.1.1,8.0.1,8.0.1,7.1.1,7.1.0,2020-09-22 18:16:19-07:00,2020-08-12T13:03:57.589Z,2020-08-12T13:03:57.589Z,2020-03-14T01:07:30Z,22,package-lock.json
563,fortinet/fortigate-autoscale,acorn,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,7.1.1,8.0.1,8.0.1,7.1.1,7.1.0,2020-09-22 18:16:19-07:00,2020-08-12T13:03:57.589Z,2020-08-12T13:03:57.589Z,2020-03-14T01:07:34Z,23,package-lock.json
564,fortinet/fortigate-autoscale,acorn,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,7.1.1,8.0.1,8.0.1,7.1.1,7.1.0,2020-09-22 18:16:19-07:00,2020-08-12T13:03:57.589Z,2020-08-12T13:03:57.589Z,2020-03-14T01:08:19Z,24,package-lock.json
565,fortinet/fortigate-autoscale,acorn,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,7.1.1,8.0.1,8.0.1,7.1.1,7.1.0,2020-09-22 18:16:19-07:00,2020-08-12T13:03:57.589Z,2020-08-12T13:03:57.589Z,2020-03-14T01:46:56Z,25,package-lock.json
566,fortinet/fortigate-autoscale,acorn,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,7.1.1,8.0.1,8.0.1,7.1.1,7.1.0,2020-09-22 18:16:19-07:00,2020-08-12T13:03:57.589Z,2020-08-12T13:03:57.589Z,2020-03-14T01:48:23Z,26,package-lock.json
567,fortinet/fortigate-autoscale,acorn,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,7.1.1,8.0.1,8.0.1,7.1.1,7.1.0,2020-09-22 18:16:19-07:00,2020-08-12T13:03:57.589Z,2020-08-12T13:03:57.589Z,2020-03-14T01:49:55Z,27,package-lock.json
568,fortinet/fortigate-autoscale,acorn,75fa0cd7c555fc0cd59be41a46c037477cae08cd,,7.1.1,8.0.1,8.0.1,6.4.1,6.1.1,2020-09-22 18:16:19-07:00,2020-08-12T13:03:57.589Z,2020-08-12T13:03:57.589Z,2020-04-05T00:21:14Z,28,package-lock.json
569,fortinet/fortigate-autoscale,acorn,39dd12b0de624584a325f5971b554d4546a1b200,,7.1.1,7.1.1,7.1.1,7.1.1,7.1.0,2020-04-14 10:16:21-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T01:07:03Z,21,package-lock.json
570,fortinet/fortigate-autoscale,acorn,39dd12b0de624584a325f5971b554d4546a1b200,,7.1.1,7.1.1,7.1.1,7.1.1,7.1.0,2020-04-14 10:16:21-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T01:07:30Z,22,package-lock.json
571,fortinet/fortigate-autoscale,acorn,39dd12b0de624584a325f5971b554d4546a1b200,,7.1.1,7.1.1,7.1.1,7.1.1,7.1.0,2020-04-14 10:16:21-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T01:07:34Z,23,package-lock.json
572,fortinet/fortigate-autoscale,acorn,39dd12b0de624584a325f5971b554d4546a1b200,,7.1.1,7.1.1,7.1.1,7.1.1,7.1.0,2020-04-14 10:16:21-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T01:08:19Z,24,package-lock.json
573,fortinet/fortigate-autoscale,acorn,39dd12b0de624584a325f5971b554d4546a1b200,,7.1.1,7.1.1,7.1.1,7.1.1,7.1.0,2020-04-14 10:16:21-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T01:46:56Z,25,package-lock.json
574,fortinet/fortigate-autoscale,acorn,39dd12b0de624584a325f5971b554d4546a1b200,,7.1.1,7.1.1,7.1.1,7.1.1,7.1.0,2020-04-14 10:16:21-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T01:48:23Z,26,package-lock.json
575,fortinet/fortigate-autoscale,acorn,39dd12b0de624584a325f5971b554d4546a1b200,,7.1.1,7.1.1,7.1.1,7.1.1,7.1.0,2020-04-14 10:16:21-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T01:49:55Z,27,package-lock.json
576,fortinet/fortigate-autoscale,acorn,39dd12b0de624584a325f5971b554d4546a1b200,,7.1.1,7.1.1,7.1.1,6.4.1,6.1.1,2020-04-14 10:16:21-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-04-05T00:21:14Z,28,package-lock.json
577,fortinet/fortigate-autoscale,acorn,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a,,7.1.1,7.3.1,7.3.1,7.1.1,7.1.0,2020-06-25 12:06:23-07:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-03-14T01:07:03Z,21,package-lock.json
578,fortinet/fortigate-autoscale,acorn,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a,,7.1.1,7.3.1,7.3.1,7.1.1,7.1.0,2020-06-25 12:06:23-07:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-03-14T01:07:30Z,22,package-lock.json
579,fortinet/fortigate-autoscale,acorn,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a,,7.1.1,7.3.1,7.3.1,7.1.1,7.1.0,2020-06-25 12:06:23-07:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-03-14T01:07:34Z,23,package-lock.json
580,fortinet/fortigate-autoscale,acorn,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a,,7.1.1,7.3.1,7.3.1,7.1.1,7.1.0,2020-06-25 12:06:23-07:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-03-14T01:08:19Z,24,package-lock.json
581,fortinet/fortigate-autoscale,acorn,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a,,7.1.1,7.3.1,7.3.1,7.1.1,7.1.0,2020-06-25 12:06:23-07:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-03-14T01:46:56Z,25,package-lock.json
582,fortinet/fortigate-autoscale,acorn,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a,,7.1.1,7.3.1,7.3.1,7.1.1,7.1.0,2020-06-25 12:06:23-07:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-03-14T01:48:23Z,26,package-lock.json
583,fortinet/fortigate-autoscale,acorn,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a,,7.1.1,7.3.1,7.3.1,7.1.1,7.1.0,2020-06-25 12:06:23-07:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-03-14T01:49:55Z,27,package-lock.json
584,fortinet/fortigate-autoscale,acorn,4b1ffa5678d7fd40775b3ef5d42a78ef2c7216a,,7.1.1,7.3.1,7.3.1,6.4.1,6.1.1,2020-06-25 12:06:23-07:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-04-05T00:21:14Z,28,package-lock.json
585,gchq/CyberChef,acorn,130bdfb7f21f144a5db75337b84ced20f4b29f90,,7.1.1,7.1.1,7.1.1,5.7.4,5.7.3,2020-03-18 16:12:30+00:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T20:45:25Z,981,package-lock.json
586,genouest/genouestaccountmanager,handlebars,082a4bdfc8d44999fd12ad46182adc8b9a7d30b9,,,4.7.6,4.7.6,4.5.3,4.0.12,2020-06-16 08:24:15+02:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-27T19:25:20Z,146,package-lock.json
587,genouest/genouestaccountmanager,marked,df95bf2ff57224c50eee4cc5496972940aff7de4,^1.2.2,1.2.2,1.2.3,1.2.3,0.6.1,0.5.2,2020-11-10 15:15:25+01:00,2020-11-04T21:25:02.951Z,2020-11-04T21:25:02.951Z,2020-03-13T14:56:56Z,157,package-lock.json
588,genouest/genouestaccountmanager,lodash.mergewith,082a4bdfc8d44999fd12ad46182adc8b9a7d30b9,,,4.6.2,4.6.2,4.6.2,4.6.1,2020-06-16 08:24:15+02:00,2019-07-10T00:20:07.639Z,2019-07-10T00:20:07.639Z,2020-03-13T14:57:02Z,158,package-lock.json
589,genouest/genouestaccountmanager,js-yaml,082a4bdfc8d44999fd12ad46182adc8b9a7d30b9,,3.14.0,3.14.0,3.14.0,3.13.1,3.12.0,2020-06-16 08:24:15+02:00,2020-05-22T18:30:32.680Z,2020-05-22T18:30:32.680Z,2020-03-13T14:57:04Z,159,package-lock.json
590,genouest/genouestaccountmanager,fstream,082a4bdfc8d44999fd12ad46182adc8b9a7d30b9,,,1.0.12,1.0.12,1.0.12,1.0.11,2020-06-16 08:24:15+02:00,2019-05-15T00:38:18.821Z,2019-05-15T00:38:18.821Z,2020-03-13T14:57:04Z,160,package-lock.json
591,genouest/genouestaccountmanager,lodash,082a4bdfc8d44999fd12ad46182adc8b9a7d30b9,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.11,2020-06-16 08:24:15+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2020-03-13T14:57:05Z,161,package-lock.json
592,genouest/genouestaccountmanager,mixin-deep,082a4bdfc8d44999fd12ad46182adc8b9a7d30b9,,,2.0.1,2.0.1,1.3.2,1.3.1,2020-06-16 08:24:15+02:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2020-03-13T14:57:06Z,162,package-lock.json
593,genouest/genouestaccountmanager,acorn,082a4bdfc8d44999fd12ad46182adc8b9a7d30b9,,7.3.1,7.3.1,7.3.1,7.1.1,7.1.0,2020-06-16 08:24:15+02:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-03-13T22:15:42Z,163,package-lock.json
594,genouest/genouestaccountmanager,acorn,082a4bdfc8d44999fd12ad46182adc8b9a7d30b9,,7.3.1,7.3.1,7.3.1,5.7.4,5.7.3,2020-06-16 08:24:15+02:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-04-04T23:55:27Z,167,package-lock.json
595,genouest/genouestaccountmanager,https-proxy-agent,082a4bdfc8d44999fd12ad46182adc8b9a7d30b9,,,5.0.0,5.0.0,2.2.4,2.2.1,2020-06-16 08:24:15+02:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T09:57:47Z,169,package-lock.json
596,genouest/genouestaccountmanager,jquery,082a4bdfc8d44999fd12ad46182adc8b9a7d30b9,,,3.5.1,3.5.1,3.5.0,3.3.1,2020-06-16 08:24:15+02:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T00:45:17Z,172,package-lock.json
597,gfxfundamentals/threejsfundamentals,ecstatic,ce8d6c9a9737e68c51d687592d30025237840a24,,3.3.2,4.1.2,4.1.2,3.3.2,3.2.0,2019-10-31 14:02:49+09:00,2019-04-27T17:25:56.685Z,2019-04-27T17:25:56.685Z,2019-10-31T05:00:46Z,33,package-lock.json
598,gfxfundamentals/threejsfundamentals,lodash,ce8d6c9a9737e68c51d687592d30025237840a24,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.10,2019-10-31 14:02:49+09:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-31T05:00:48Z,34,package-lock.json
599,gfxfundamentals/threejsfundamentals,eslint-utils,ce8d6c9a9737e68c51d687592d30025237840a24,,1.4.3,1.4.3,1.4.3,1.4.3,1.3.1,2019-10-31 14:02:49+09:00,2019-10-20T12:52:13.144Z,2019-10-20T12:52:13.144Z,2019-10-31T05:00:49Z,35,package-lock.json
600,gfxfundamentals/threejsfundamentals,mixin-deep,ce8d6c9a9737e68c51d687592d30025237840a24,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2019-10-31 14:02:49+09:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-10-31T05:00:50Z,36,package-lock.json
601,gfxfundamentals/threejsfundamentals,acorn,585b2442b152124f7312e10c75c38ca14a2aabb5,,7.2.0,7.3.1,7.3.1,6.4.1,6.4.0,2020-07-10 16:32:24+09:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-03-14T00:53:57Z,49,package-lock.json
602,gfxfundamentals/threejsfundamentals,acorn,585b2442b152124f7312e10c75c38ca14a2aabb5,,7.2.0,7.3.1,7.3.1,7.1.1,7.1.0,2020-07-10 16:32:24+09:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-04-02T02:50:30Z,50,package-lock.json
603,ghostery/ghostery-extension,lodash.mergewith,a3ac89b9aa55e95e93a33f8eca15afe6efdb4d09,,,4.6.1,4.6.1,4.6.2,4.6.1,2019-06-26 20:36:55-04:00,2018-02-04T04:08:07.054Z,2018-02-04T04:08:07.054Z,2019-07-25T17:01:30Z,423,yarn.lock
604,ghostery/ghostery-extension,lodash,00a4cafe0cc748f39c8844104011b45571c5d112,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.11,2019-10-03 13:58:18-04:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-07-25T17:01:35Z,424,yarn.lock
605,ghostery/ghostery-extension,lodash-es,a3ac89b9aa55e95e93a33f8eca15afe6efdb4d09,,,4.17.11,4.17.11,4.17.15,4.17.11,2019-06-26 20:36:55-04:00,2018-09-12T18:34:07.602Z,2018-09-12T18:34:07.602Z,2019-07-25T17:01:36Z,425,yarn.lock
606,ging/fiware-idm,sequelize,0e66906ab28164ab1e02d54e8d7df5b0e449ba91,^6.3.3,6.3.3,6.3.3,6.3.3,5.15.1,4.42.0,2020-07-28 16:55:26+02:00,2020-07-11T14:29:39.689Z,2020-07-11T14:29:39.689Z,2019-11-02T16:50:08Z,118,package-lock.json
607,glennjones/hapi-swagger,eslint-utils,b615a00cccc3df7111f2ae7e6ffe1bc10bc83b2e,,1.4.2,1.4.2,1.4.2,1.4.3,1.3.1,2019-09-26 06:50:48-05:00,2019-08-20T10:29:58.372Z,2019-08-20T10:29:58.372Z,2019-10-29T13:36:37Z,627,package-lock.json
608,glennjones/hapi-swagger,lodash,b615a00cccc3df7111f2ae7e6ffe1bc10bc83b2e,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.11,2019-09-26 06:50:48-05:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-11-08T03:50:17Z,630,package-lock.json
609,go-faast/faast-web,axios,ca57cf0165d2542ee185c7b0ca482455df9ffd06,^0.19.0,0.19.0,0.19.0,0.19.0,0.18.1,0.18.0,2019-11-08 10:25:28-05:00,2019-05-30T16:13:16.930Z,2019-05-30T16:13:16.930Z,2019-11-04T00:27:35Z,142,package-lock.json
610,googleads/publisher-ads-lighthouse-plugin,lodash,17e53db3bb5e041d332c9c9094c3146c18755a31,,4.17.14,4.17.15,4.17.15,4.17.15,4.17.11,2019-10-04 14:50:55-04:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-07-26T14:36:27Z,110,yarn.lock
