,repository,package,fix_commit,lock_file_fix_version,latest_stable_version,pr_version,pr_number,pr_date,fix_date,pr_fix_diff,inspired
916,testing-library/user-event,js-yaml,c0c0f4b05857e5a929ca280035ef379c746183fb,3.13.1,3.13.1,3.13.1,125,2019-06-06T02:42:38Z,2019-07-20 13:02:54+02:00,"44,8",False
917,testing-library/user-event,lodash,bf61a9d3e366003683a915b15241b9a8d41ba95f,4.17.15,4.17.15,4.17.14,139,2019-07-12T22:32:49Z,2019-08-28 10:10:14+02:00,"46,9",False
918,testing-library/user-event,lodash,bf61a9d3e366003683a915b15241b9a8d41ba95f,4.17.15,4.17.15,4.17.15,142,2019-07-20T08:59:20Z,2019-08-28 10:10:14+02:00,"38,23",False
919,testing-library/user-event,npm,dee49037645ac269fec573b9dd4a8c1893f0293c,6.13.4,6.13.4,6.13.4,194,2019-12-13T18:35:22Z,2019-12-18 10:28:31+01:00,"4,14",False
920,testing-library/user-event,acorn,90aca0a189516cb8ee382581f71c1fe97511bf55,7.2.0,7.2.0,5.7.4,234,2020-03-14T06:02:55Z,2020-05-20 16:16:14-06:00,"67,16",False
921,thabz/Kalliope,handlebars,c5e91e0d76c9a823c068600693c87e442fda04ac,4.7.3,4.7.3,4.5.3,812,2019-12-28T03:15:20Z,2020-02-06 16:22:33+01:00,"40,12",False
922,the-labo/the,lodash,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,4.17.11,4.17.15,4.17.15,8,2019-10-24T06:16:49Z,2020-02-10 00:02:38+09:00,"108,8",False
923,the-labo/the,lodash,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,4.17.11,4.17.15,4.17.15,10,2019-10-26T00:47:33Z,2020-02-10 00:02:38+09:00,"106,14",False
924,the-labo/the,lodash,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,4.17.11,4.17.15,4.17.15,19,2020-02-07T07:10:35Z,2020-02-10 00:02:38+09:00,"2,7",False
925,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,4.1.2,4.7.3,4.5.3,13,2019-12-27T08:31:57Z,2020-02-10 00:02:38+09:00,"44,6",False
926,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,4.1.2,4.7.3,4.5.3,14,2019-12-27T08:32:02Z,2020-02-10 00:02:38+09:00,"44,6",False
927,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,4.1.2,4.7.3,4.5.3,15,2019-12-27T08:32:08Z,2020-02-10 00:02:38+09:00,"44,6",False
928,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,4.1.2,4.7.3,4.7.1,17,2020-01-13T00:08:20Z,2020-02-10 00:02:38+09:00,"27,14",False
929,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,4.1.2,4.7.3,4.7.1,18,2020-01-13T00:08:29Z,2020-02-10 00:02:38+09:00,"27,14",False
930,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,4.1.2,4.7.3,4.7.3,20,2020-02-07T07:10:46Z,2020-02-10 00:02:38+09:00,"2,7",False
931,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,4.1.2,4.7.3,4.7.3,21,2020-02-07T07:10:59Z,2020-02-10 00:02:38+09:00,"2,7",False
932,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,4.7.3,4.7.3,4.5.3,13,2019-12-27T08:31:57Z,2020-02-19 22:15:20+09:00,"54,4",False
933,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,4.7.3,4.7.3,4.5.3,14,2019-12-27T08:32:02Z,2020-02-19 22:15:20+09:00,"54,4",False
934,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,4.7.3,4.7.3,4.5.3,15,2019-12-27T08:32:08Z,2020-02-19 22:15:20+09:00,"54,4",False
935,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,4.7.3,4.7.3,4.7.1,17,2020-01-13T00:08:20Z,2020-02-19 22:15:20+09:00,"37,13",False
936,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,4.7.3,4.7.3,4.7.1,18,2020-01-13T00:08:29Z,2020-02-19 22:15:20+09:00,"37,13",False
937,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,4.7.3,4.7.3,4.7.3,20,2020-02-07T07:10:46Z,2020-02-19 22:15:20+09:00,"12,6",False
938,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,4.7.3,4.7.3,4.7.3,21,2020-02-07T07:10:59Z,2020-02-19 22:15:20+09:00,"12,6",False
939,the-labo/the,acorn,ce6314aeede4bbdf023d80e1f2fd9cea83ec3be2,6.4.1,7.2.0,6.4.1,23,2020-03-14T14:41:11Z,2020-05-10 15:21:18+09:00,"56,15",True
940,thm-projects/arsnova-flashcards,lodash.merge,c0f0fc6d67d455ff04641812a420d18046650e3e,4.6.2,4.6.2,4.6.2,1,2020-02-07T11:13:03Z,2021-02-22 19:06:42+01:00,"381,6",False
941,thm-projects/arsnova-flashcards,extend,c0f0fc6d67d455ff04641812a420d18046650e3e,3.0.2,3.0.2,3.0.2,2,2020-02-07T11:13:03Z,2021-02-22 19:06:42+01:00,"381,6",False
942,thm-projects/arsnova-flashcards,lodash.mergewith,c0f0fc6d67d455ff04641812a420d18046650e3e,4.6.2,4.6.2,4.6.2,3,2020-02-07T11:13:05Z,2021-02-22 19:06:42+01:00,"381,6",False
943,thm-projects/arsnova-flashcards,mixin-deep,c0f0fc6d67d455ff04641812a420d18046650e3e,1.3.2,2.0.1,1.3.2,4,2020-02-07T11:13:06Z,2021-02-22 19:06:42+01:00,"381,6",True
944,thomaspark/bootswatch,jquery,2a3e1c5ff57f200164d123ae0bfeeb32b0045a20,3.5.1,3.5.1,3.5.0,961,2020-04-30T06:20:11Z,2020-05-13 21:11:40-04:00,"13,18",False
945,thoughtworks/tramchester,acorn,eb84d2718feabf6466e70138c908dc81f0a469e3,6.4.1,7.1.1,6.4.1,32,2020-03-30T15:33:32Z,2020-03-30 17:05:43+01:00,"0,0",True
946,tidepool-org/blip,mixin-deep,0feafde7c15a5a418371d975e580160a2929e73b,1.3.2,2.0.1,1.3.2,631,2019-11-06T22:16:49Z,2020-02-03 11:41:58-05:00,"88,18",True
947,tidepool-org/blip,js-yaml,0feafde7c15a5a418371d975e580160a2929e73b,3.13.1,3.13.1,3.13.1,632,2019-11-06T22:16:51Z,2020-02-03 11:41:58-05:00,"88,18",False
948,tidepool-org/blip,eslint-utils,0feafde7c15a5a418371d975e580160a2929e73b,1.4.3,2.0.0,1.4.3,633,2019-11-06T22:16:51Z,2020-02-03 11:41:58-05:00,"88,18",True
949,tidepool-org/blip,fstream,0feafde7c15a5a418371d975e580160a2929e73b,1.0.12,1.0.12,1.0.12,634,2019-11-06T22:16:52Z,2020-02-03 11:41:58-05:00,"88,18",False
950,tidepool-org/blip,handlebars,0feafde7c15a5a418371d975e580160a2929e73b,4.7.2,4.7.2,4.5.3,640,2019-12-28T00:06:49Z,2020-02-03 11:41:58-05:00,"37,16",False
951,tidepool-org/blip,handlebars,0feafde7c15a5a418371d975e580160a2929e73b,4.7.2,4.7.2,4.7.0,643,2020-01-10T18:57:45Z,2020-02-03 11:41:58-05:00,"23,21",False
952,tillhub/schemas,lodash.template,47cc70883b58010231eb3e2801bd1782d92b473b,4.5.0,4.5.0,4.5.0,205,2019-09-09T08:35:43Z,2020-08-24 15:30:08+02:00,"350,4",False
953,tillhub/schemas,axios,85b41c6930ae97093cc6a954560c14880d247c96,0.18.1,0.19.1,0.18.1,208,2019-09-09T08:35:44Z,2020-01-13 15:09:42+01:00,"126,5",True
954,tillhub/schemas,lodash.merge,85b41c6930ae97093cc6a954560c14880d247c96,4.6.2,4.6.2,4.6.2,210,2019-09-09T08:35:47Z,2020-01-13 15:09:42+01:00,"126,5",False
955,tillhub/schemas,js-yaml,34aa8e325434a9b62398a7f5b11f443b52614a8a,3.14.0,4.0.0,3.13.1,211,2019-09-09T08:35:48Z,2021-03-03 17:00:22+01:00,"541,7",False
956,tillhub/schemas,morgan,85b41c6930ae97093cc6a954560c14880d247c96,1.9.1,1.9.1,1.9.1,213,2019-09-09T08:35:49Z,2020-01-13 15:09:42+01:00,"126,5",False
957,tillhub/schemas,npm,34aa8e325434a9b62398a7f5b11f443b52614a8a,6.14.11,7.6.0,6.13.4,316,2019-12-13T19:42:24Z,2021-03-03 17:00:22+01:00,"445,20",False
958,tillhub/schemas,npm,34aa8e325434a9b62398a7f5b11f443b52614a8a,6.14.11,7.6.0,6.13.7,341,2020-02-09T22:29:49Z,2021-03-03 17:00:22+01:00,"387,17",False
959,tillhub/schemas,codecov,47cc70883b58010231eb3e2801bd1782d92b473b,3.7.2,4.0.0-0,3.6.5,347,2020-02-19T17:57:22Z,2020-08-24 15:30:08+02:00,"186,19",False
960,tillhub/schemas,acorn,34aa8e325434a9b62398a7f5b11f443b52614a8a,6.4.2,8.0.5,5.7.4,352,2020-03-15T07:33:52Z,2021-03-03 17:00:22+01:00,"353,8",False
961,tinode/tinode-js,acorn,1021538dc0b5556da99c783160a623abf45638c7,7.1.1,7.1.1,5.7.4,31,2020-03-13T23:08:55Z,2020-03-14 08:49:51+03:00,"0,6",False
962,tinode/webapp,acorn,475e5eb3e739bf666599ad21854be1b6f975bc7d,6.4.1,7.1.1,6.4.1,45,2020-03-13T23:31:19Z,2020-03-14 09:09:27+03:00,"0,6",True
963,topcoder-platform/community-app,serialize-javascript,0437b681647fbeb47929324759fa81304b3b473d,2.1.2,3.0.0,2.1.1,3493,2019-12-05T18:46:26Z,2020-04-17 13:25:45+03:00,"133,15",False
964,tulios/kafkajs,lodash,32af477b4a95c635ae8c8475db7d94370449cbf7,4.17.15,4.17.15,4.17.15,438,2019-07-20T13:14:34Z,2019-07-23 10:41:31+02:00,"2,19",False
965,twigjs/twig.js,acorn,ed5dbda7a91f9edd96031f51acbf8f232f580725,6.4.2,8.0.4,6.4.1,732,2020-03-13T22:08:17Z,2020-11-05 17:37:21-05:00,"237,0",False
966,uc-cdis/gen3-qa,eslint-utils,a2ca3d89466c3292d6f8218d9dcfbac51fefe11e,1.4.3,1.4.3,1.4.2,166,2019-08-27T07:21:40Z,2019-10-25 16:38:03-05:00,"59,14",False
967,uc-cdis/gen3-qa,eslint-utils,a2ca3d89466c3292d6f8218d9dcfbac51fefe11e,1.4.3,1.4.3,1.4.3,176,2019-10-24T19:25:50Z,2019-10-25 16:38:03-05:00,"1,2",False
968,ucfopen/Obojobo,connect-pg-simple,eb30fa6259359bca6a6048c22a0c99fd4063ac6c,6.0.1,6.0.1,6.0.1,957,2019-08-26T17:03:12Z,2019-10-02 20:25:36-04:00,"37,7",False
969,ucfopen/Obojobo,acorn,ecc7a3b2f5c0e12e19a4521e454efd88ef27dbd0,6.4.1,7.1.1,5.7.4,1246,2020-04-05T08:16:36Z,2020-05-04 16:25:41-04:00,"29,12",False
970,ucfopen/Obojobo,minimist,103419735400b77eafef5ebcdd533ac07a8553a7,1.2.5,1.2.5,1.2.3,1247,2020-04-05T08:50:09Z,2020-05-23 17:38:31-04:00,"48,12",False
971,uwcirg/tb-mobile-app,merge,a344ad02e2f425bc973b6273973a09f8f66643ca,1.2.1,1.2.1,1.2.1,159,2019-10-07T20:01:35Z,2019-10-08 11:41:20-04:00,"0,19",False
972,uwcirg/tb-mobile-app,mixin-deep,a344ad02e2f425bc973b6273973a09f8f66643ca,1.3.2,2.0.1,1.3.2,160,2019-10-07T20:01:37Z,2019-10-08 11:41:20-04:00,"0,19",True
973,uwcirg/tb-mobile-app,handlebars,a344ad02e2f425bc973b6273973a09f8f66643ca,4.4.2,4.4.2,4.4.2,161,2019-10-07T20:01:40Z,2019-10-08 11:41:20-04:00,"0,19",False
974,uwcirg/tb-mobile-app,lodash.template,a344ad02e2f425bc973b6273973a09f8f66643ca,4.5.0,4.5.0,4.5.0,162,2019-10-07T20:01:41Z,2019-10-08 11:41:20-04:00,"0,19",False
975,vanda/vam-fractal,handlebars,60ee7ef0ccba02eaf2328a515a7008963e50dfaa,4.1.2,4.1.2,4.1.2,37,2019-06-05T19:12:30Z,2019-08-01 15:07:15+01:00,"56,18",False
976,vanda/vam-fractal,is-my-json-valid,233c1de04c1a708f647a977848f3857323ba903c,2.20.0,2.20.0,2.20.0,38,2019-06-12T18:49:31Z,2020-03-20 14:04:37+00:00,"281,19",False
977,vanda/vam-fractal,stringstream,233c1de04c1a708f647a977848f3857323ba903c,0.0.6,1.0.0,0.0.6,40,2019-06-20T23:58:15Z,2020-03-20 14:04:37+00:00,"273,14",True
978,vanda/vam-fractal,lodash.merge,233c1de04c1a708f647a977848f3857323ba903c,4.6.2,4.6.2,4.6.2,41,2019-07-10T20:37:28Z,2020-03-20 14:04:37+00:00,"253,17",False
979,vanda/vam-fractal,mixin-deep,233c1de04c1a708f647a977848f3857323ba903c,1.3.2,2.0.1,1.3.2,45,2019-08-27T19:35:24Z,2020-03-20 14:04:37+00:00,"205,18",True
980,vanda/vam-fractal,handlebars,233c1de04c1a708f647a977848f3857323ba903c,4.7.3,4.7.3,4.1.2,37,2019-06-05T19:12:30Z,2020-03-20 14:04:37+00:00,"288,18",False
981,vanda/vam-fractal,handlebars,233c1de04c1a708f647a977848f3857323ba903c,4.7.3,4.7.3,4.5.3,52,2019-12-27T00:44:15Z,2020-03-20 14:04:37+00:00,"84,13",False
982,viewstools/morph,acorn,c0ff1c9c7dfc2c87ce672a572ba7dd9aa8ed9cee,5.7.4,7.3.1,5.7.4,183,2020-03-13T22:56:37Z,2020-06-12 21:52:49+02:00,"90,20",True
983,viewstools/morph,acorn,c0ff1c9c7dfc2c87ce672a572ba7dd9aa8ed9cee,5.7.4,7.3.1,5.7.4,184,2020-03-15T00:03:00Z,2020-06-12 21:52:49+02:00,"89,19",True
984,viewstools/morph,acorn,ab630ad69a69c5677d83c0e6e692884e5a7e29c2,5.7.3,7.1.1,5.7.4,183,2020-03-13T22:56:37Z,2020-04-27 15:13:11+02:00,"44,14",False
985,viewstools/morph,acorn,ab630ad69a69c5677d83c0e6e692884e5a7e29c2,5.7.3,7.1.1,5.7.4,184,2020-03-15T00:03:00Z,2020-04-27 15:13:11+02:00,"43,13",False
986,viewstools/morph,minimist,c0ff1c9c7dfc2c87ce672a572ba7dd9aa8ed9cee,1.2.5,1.2.5,1.2.2,185,2020-03-16T03:57:24Z,2020-06-12 21:52:49+02:00,"88,15",False
987,viewstools/morph,minimist,c0ff1c9c7dfc2c87ce672a572ba7dd9aa8ed9cee,1.2.5,1.2.5,1.2.3,186,2020-04-04T16:33:37Z,2020-06-12 21:52:49+02:00,"69,3",False
988,viz-centric/flair-bi,bower,f7967692b7e09be6b5c30c523df7b339feaaf705,1.8.8,1.8.8,1.8.8,321,2019-11-18T18:23:19Z,2020-03-17 22:53:50+01:00,"120,3",False
989,vlocityinc/vlocity_build,js-yaml,79cb950818a782ad1ddb7fd77ae60989bd85e76e,3.13.1,3.13.1,3.13.1,232,2019-10-09T16:36:55Z,2020-04-06 09:49:56-07:00,"180,0",False
990,voluntarily/vly2,eslint-utils,56e38a133c8eabd61e6e79615c85754e90c7ad07,1.4.2,1.4.2,1.4.2,326,2019-08-26T23:19:38Z,2019-08-28 11:50:10+12:00,"1,0",False
991,vtex-apps/store-components,eslint-utils,85ec37bb05074df6496b08e86c8d5edcb2e1e5af,1.4.2,1.4.2,1.4.2,561,2019-08-26T22:07:36Z,2019-09-16 13:03:25-03:00,"20,17",False
992,vtex-apps/store-components,lodash,6d05057887d8992e3f33eb0aaddca1c0df15e747,3.10.1,4.17.15,4.17.15,583,2019-09-16T17:04:46Z,2019-10-09 11:48:45-03:00,"22,21",False
993,vtex/address-form,eslint,c8d73825096dd5e529cd4a34cf484aaaa24b94f1,6.8.0,7.8.0,4.18.2,184,2019-07-25T22:47:55Z,2020-09-01 10:47:46-03:00,"403,14",False
994,vtex/address-form,eslint-utils,06e452241117524bb5379919253e0349016ed134,1.3.1,1.4.2,1.4.1,199,2019-08-27T03:28:20Z,2019-09-19 17:57:25-03:00,"23,17",False
995,vtex/address-form,eslint-utils,06e452241117524bb5379919253e0349016ed134,1.3.1,1.4.2,1.4.1,200,2019-08-27T03:28:26Z,2019-09-19 17:57:25-03:00,"23,17",False
996,vtex/address-form,eslint-utils,c8d73825096dd5e529cd4a34cf484aaaa24b94f1,1.4.3,2.1.0,1.4.1,199,2019-08-27T03:28:20Z,2020-09-01 10:47:46-03:00,"371,10",False
997,vtex/address-form,eslint-utils,c8d73825096dd5e529cd4a34cf484aaaa24b94f1,1.4.3,2.1.0,1.4.1,200,2019-08-27T03:28:26Z,2020-09-01 10:47:46-03:00,"371,10",False
998,vuejs/vue,serialize-javascript,fc41f913124b4c9cfdc9670392009774c7fc85ad,1.6.1,2.1.2,2.1.1,10904,2019-12-07T07:36:37Z,2019-12-13 14:51:41-05:00,"6,12",False
999,webpack/webpack.js.org,lodash.template,8e13a876c1eb850f185540c0ae29bdabed021ec6,4.5.0,4.5.0,4.5.0,3249,2019-08-13T14:55:38Z,2019-08-15 16:50:54+03:00,"1,22",False
1000,webpack/webpack.js.org,handlebars,f5a399c1b77d6d461a048eb17356d4a93545d97d,4.5.3,4.5.3,4.5.3,3427,2019-12-28T02:10:31Z,2019-12-28 13:14:59+02:00,"0,9",False
1001,webpack/webpack.js.org,minimist,22dcb8a1ce7e2a1b02aa4cd6c99af0a69fba2ea7,0.0.8,1.2.5,1.2.2,3622,2020-03-16T04:14:48Z,2020-04-05 12:53:53+02:00,"20,6",False
1002,webpack/webpack.js.org,minimist,22dcb8a1ce7e2a1b02aa4cd6c99af0a69fba2ea7,0.0.8,1.2.5,1.2.3,3677,2020-04-05T07:44:17Z,2020-04-05 12:53:53+02:00,"0,3",False
1003,wellcomecollection/wellcomecollection.org,handlebars,cd5c70cb8632e25e2788af2cf4103058f1cdb05d,4.1.2,4.1.2,4.1.2,4563,2019-07-01T11:34:29Z,2019-07-02 13:35:43+01:00,"1,1",False
1004,wellcomecollection/wellcomecollection.org,next,1b7ff975c4e81d9d9157945ed84312f8ba8c9406,9.3.4,9.3.5,9.3.2,5211,2020-03-31T14:18:58Z,2020-04-23 11:08:23+01:00,"22,19",False
1005,welldone-software/why-did-you-render,acorn,218ff0a03c7fc97464c5b00388559668202667c0,7.3.1,7.3.1,6.4.1,97,2020-03-13T23:05:29Z,2020-07-17 09:16:23+03:00,"125,7",False
1006,wesbos/Syntax,acorn,defaff5deec53fbc5fdc8d14f9916898a437c2de,6.4.1,7.3.1,6.4.1,481,2020-03-31T17:39:29Z,2020-06-24 12:04:32-04:00,"84,22",True
1007,wesbos/Syntax,next,2a6a4a6eb8fb773202d53c80fd44ed5fe8cf049a,9.4.2,9.4.2,9.3.2,483,2020-03-31T23:00:43Z,2020-05-25 20:48:33+02:00,"54,19",False
1008,wfp/ui,mixin-deep,34a6ad819bc9dd3ee7e45b295915e5f8be28e774,1.3.1,2.0.1,1.3.2,214,2019-10-11T08:48:51Z,2019-12-23 09:06:12+01:00,"72,23",False
1009,wfp/ui,lodash,34a6ad819bc9dd3ee7e45b295915e5f8be28e774,4.17.5,4.17.15,4.17.15,218,2019-10-11T08:48:58Z,2019-12-23 09:06:12+01:00,"72,23",False
1010,wfp/ui,acorn,d61f143d15d615a2e5bfaa59cdeaafe23d29d39b,6.4.1,7.1.1,5.7.4,255,2020-03-15T03:31:31Z,2020-04-17 10:46:28+02:00,"33,5",False
1011,wfp/ui,acorn,d61f143d15d615a2e5bfaa59cdeaafe23d29d39b,6.4.1,7.1.1,5.7.4,256,2020-03-15T03:33:13Z,2020-04-17 10:46:28+02:00,"33,5",False
1012,wfp/ui,acorn,d61f143d15d615a2e5bfaa59cdeaafe23d29d39b,6.4.1,7.1.1,6.4.1,258,2020-04-05T14:11:00Z,2020-04-17 10:46:28+02:00,"11,18",True
1013,wikimedia/mediawiki-extensions-Popups,jquery,189b386a131815985ec9dcb7b7f2b6d7b25d4f5c,3.3.1,3.4.1,3.4.0,1,2019-11-04T18:11:36Z,2019-12-11 15:16:13-08:00,"37,5",False
1014,wikimedia/mediawiki-extensions-Popups,mixin-deep,189b386a131815985ec9dcb7b7f2b6d7b25d4f5c,1.3.2,2.0.1,1.3.2,2,2019-11-04T18:11:45Z,2019-12-11 15:16:13-08:00,"37,5",True
1015,wikimedia/mediawiki-extensions-Popups,lodash,189b386a131815985ec9dcb7b7f2b6d7b25d4f5c,4.17.15,4.17.15,4.17.15,3,2019-11-04T18:11:51Z,2019-12-11 15:16:13-08:00,"37,5",False
1016,wikimedia/mediawiki-extensions-Popups,js-yaml,189b386a131815985ec9dcb7b7f2b6d7b25d4f5c,3.13.1,3.13.1,3.13.1,4,2019-11-04T18:11:54Z,2019-12-11 15:16:13-08:00,"37,5",False
1017,wikimedia/oojs-ui,eslint-utils,73451bce7c118e130619ccf7183a29e1e104b13a,1.4.2,1.4.2,1.4.2,2,2019-08-26T19:01:57Z,2019-08-26 12:02:51-07:00,"0,0",False
1018,willin/github-trending,axios,12813ddb8e627687a91a354f9ab87bfab7dfe1c8,0.19.2,0.19.2,0.18.1,3,2019-10-13T14:31:32Z,2020-07-03 11:58:42+08:00,"263,13",False
1019,wirecard/merchant-documentation-gateway,minimist,51ac09d604af3e8fae34c615b1257ddc2648062e,1.2.5,1.2.5,1.2.2,354,2020-03-17T09:16:10Z,2020-04-06 11:40:02+02:00,"20,0",False
1020,wirecard/merchant-documentation-gateway,minimist,51ac09d604af3e8fae34c615b1257ddc2648062e,1.2.5,1.2.5,1.2.3,380,2020-04-06T09:38:11Z,2020-04-06 11:40:02+02:00,"0,0",False
1021,wordpress-mobile/gutenberg-mobile,lodash-es,8f0624f8faa065965b8d973991beea1d04bae734,4.17.14,4.17.14,4.17.14,1217,2019-07-10T23:58:49Z,2019-07-12 18:11:41-04:00,"1,22",False
1022,wordpress-mobile/gutenberg-mobile,lodash,af25be03139ed440ed836ded751381c4e368bb3f,4.17.15,4.17.15,4.17.14,1229,2019-07-14T10:42:26Z,2020-04-21 22:18:26+02:00,"282,9",False
1023,wordpress-mobile/gutenberg-mobile,lodash,af25be03139ed440ed836ded751381c4e368bb3f,4.17.15,4.17.15,4.17.15,1238,2019-07-20T22:49:17Z,2020-04-21 22:18:26+02:00,"275,21",False
1024,wordpress-mobile/gutenberg-mobile,lodash,af25be03139ed440ed836ded751381c4e368bb3f,4.17.15,4.17.15,4.17.15,1239,2019-07-20T22:49:21Z,2020-04-21 22:18:26+02:00,"275,21",False
1025,wordpress-mobile/gutenberg-mobile,lodash,c5d4c7ded8593439f241a2fcf58af7e58198316d,4.17.11,4.17.15,4.17.14,1229,2019-07-14T10:42:26Z,2020-02-07 14:39:55+01:00,"208,2",False
1026,wordpress-mobile/gutenberg-mobile,lodash,c5d4c7ded8593439f241a2fcf58af7e58198316d,4.17.11,4.17.15,4.17.15,1238,2019-07-20T22:49:17Z,2020-02-07 14:39:55+01:00,"201,14",False
1027,wordpress-mobile/gutenberg-mobile,lodash,c5d4c7ded8593439f241a2fcf58af7e58198316d,4.17.11,4.17.15,4.17.15,1239,2019-07-20T22:49:21Z,2020-02-07 14:39:55+01:00,"201,14",False
1028,wordpress-mobile/gutenberg-mobile,morgan,c5d4c7ded8593439f241a2fcf58af7e58198316d,1.9.1,1.9.1,1.9.1,1279,2019-08-09T14:21:06Z,2020-02-07 14:39:55+01:00,"181,23",False
1029,wordpress-mobile/gutenberg-mobile,merge,c5d4c7ded8593439f241a2fcf58af7e58198316d,1.2.1,1.2.1,1.2.1,1280,2019-08-09T14:21:08Z,2020-02-07 14:39:55+01:00,"181,23",False
1030,wordpress-mobile/gutenberg-mobile,eslint,c5d4c7ded8593439f241a2fcf58af7e58198316d,4.19.1,6.8.0,4.18.2,1281,2019-08-09T14:21:08Z,2020-02-07 14:39:55+01:00,"181,23",False
1031,wordpress-mobile/gutenberg-mobile,js-yaml,c5d4c7ded8593439f241a2fcf58af7e58198316d,3.13.1,3.13.1,3.13.1,1282,2019-08-09T14:21:09Z,2020-02-07 14:39:55+01:00,"181,23",False
1032,wordpress-mobile/gutenberg-mobile,mixin-deep,c5d4c7ded8593439f241a2fcf58af7e58198316d,1.3.2,2.0.1,1.3.2,1334,2019-08-28T09:46:20Z,2020-02-07 14:39:55+01:00,"163,3",True
1033,wordproof/wordproof-timestamp,acorn,a3f761556b1e9fe4fd8200ff9d43555637af7f88,6.4.2,8.0.4,6.4.1,10,2020-03-14T07:37:07Z,2021-01-11 15:53:17+01:00,"303,7",False
1034,wu-yu-xuan/blog.mscorlib.top,fstream,47aa5eacb48005e212adf0b1197c347daa6507c0,1.0.12,1.0.12,1.0.12,3,2020-01-30T04:55:45Z,2020-02-24 15:38:12+08:00,"25,2",False
1035,wulkano/Kap,mixin-deep,2f2b56e3fe67105250bede321f7fa97119792f29,1.3.2,2.0.1,1.3.2,746,2019-10-30T13:17:08Z,2020-02-05 10:00:04-05:00,"98,1",True
1036,xizon/uix-kit,js-yaml,6b25c33b442c5b9a91ebb71565f62793ed63ea13,3.13.1,3.13.1,3.13.1,1,2019-06-04T22:44:40Z,2019-06-05 10:08:46+08:00,"0,3",False
1037,xizon/uix-kit,acorn,0f748e6d2af067fc44793daa53d966267147fc43,6.4.1,7.1.1,6.4.1,6,2020-03-13T21:29:24Z,2020-03-14 14:20:34+08:00,"0,8",True
1038,yafp/ttth,acorn,d98ec46c0e9b33e3208035e70e5e63f5bb3573a8,7.1.1,7.1.1,7.1.1,179,2020-03-13T23:47:13Z,2020-03-31 23:37:34+02:00,"17,21",False
1039,your-digital-rights/yourdigitalrights.org,next,c7a6e2b5b129fd98849dfc61283589bfc439047e,6.1.2,9.4.0,9.3.2,140,2020-03-31T06:22:07Z,2020-05-15 09:40:19+01:00,"45,2",False
1040,zebrunner/stf,lodash,87fbd24ad9412367d819066fed0730ef615a5c28,3.10.1,4.17.20,4.17.13,84,2019-10-23T01:09:04Z,2020-12-24 03:19:39+03:00,"427,23",False
1041,zebrunner/stf,marked,0e3359a2f3f9cdcb016047adcfcab6758acf59ed,0.7.0,1.1.1,0.3.19,92,2019-11-07T15:53:41Z,2020-09-23 00:11:55+02:00,"320,6",False
1042,zenmoney/ZenPlugins,webpack-dev-server,b9af5e3928df886ee210c845c8d782ee14b512e1,3.10.3,3.11.0,3.1.11,396,2019-10-01T13:39:23Z,2020-05-22 14:33:11+03:00,"233,21",False
1043,zenmoney/ZenPlugins,forwarded,b9af5e3928df886ee210c845c8d782ee14b512e1,0.1.2,0.1.2,0.1.2,398,2019-10-01T13:39:24Z,2020-05-22 14:33:11+03:00,"233,21",False
1044,zenmoney/ZenPlugins,clean-css,b9af5e3928df886ee210c845c8d782ee14b512e1,4.2.3,4.2.3,4.1.11,399,2019-10-01T13:39:24Z,2020-05-22 14:33:11+03:00,"233,21",False
1045,zenmoney/ZenPlugins,js-yaml,b9af5e3928df886ee210c845c8d782ee14b512e1,3.13.1,3.13.1,3.13.1,400,2019-10-01T13:39:24Z,2020-05-22 14:33:11+03:00,"233,21",False
1046,zenmoney/ZenPlugins,extend,b9af5e3928df886ee210c845c8d782ee14b512e1,3.0.2,3.0.2,3.0.2,401,2019-10-01T13:39:25Z,2020-05-22 14:33:11+03:00,"233,21",False
1047,zenmoney/ZenPlugins,react-dev-utils,b9af5e3928df886ee210c845c8d782ee14b512e1,4.2.3,10.2.1,3.1.2,402,2019-10-01T13:39:26Z,2020-05-22 14:33:11+03:00,"233,21",False
